sep=;
from;to;distance;time
EQA - Xpert Clinic Proctologie Amsterdam;EQZW - Xpert Clinic Hand Zwolle;100.17672;73.42286666666668
EQA - Xpert Clinic Proctologie Amsterdam;Esser Clinics;48.599076;39.4164
EQA - Xpert Clinic Proctologie Amsterdam;Flex Clinics;25.485187000000003;18.203433333333333
EQA - Xpert Clinic Proctologie Amsterdam;Haaglanden Clinics;60.576982;45.32775
EQA - Xpert Clinic Proctologie Amsterdam;Kazem;19.330109;16.225533333333335
EQA - Xpert Clinic Proctologie Amsterdam;KNO de Jong;25.83364;19.723650000000003
EQA - Xpert Clinic Proctologie Amsterdam;Medcentric MWCZ;150.743281;113.61478333333334
EQA - Xpert Clinic Proctologie Amsterdam;Medtronic;111.021927;78.15265
EQA - Xpert Clinic Proctologie Amsterdam;Orthoparc Rozendaal;92.090248;68.28685
EQA - Xpert Clinic Proctologie Amsterdam;Pro-Motion;77.91780499999999;59.09955
EQA - Xpert Clinic Proctologie Amsterdam;Retina eye care;46.512793;33.84621666666666
EQA - Xpert Orthopedie Amsterdam;De Meern;29.680318;23.86211666666667
EQA - Xpert Orthopedie Amsterdam;Andros Clinics Rijswijk;59.444897;40.50675
EQA - Xpert Orthopedie Amsterdam;Annadal kliniek;199.63417;143.87406666666666
EQA - Xpert Orthopedie Amsterdam;Annadal kliniek Poli;199.63417;143.87406666666666
EQA - Xpert Orthopedie Amsterdam;Annatommie Amstelveen;8.200833000000001;7.935216666666666
EQA - Xpert Orthopedie Amsterdam;Annatommie Utrecht;30.475979;22.27081666666667
EQA - Xpert Orthopedie Amsterdam;Arthrex;31.191589;23.38586666666667
EQA - Xpert Orthopedie Amsterdam;Cosmed Bosch en Duin OK;42.178917;33.776466666666664
EQA - Xpert Orthopedie Amsterdam;Cosmed Bosch en Duin Poli;42.178917;33.776466666666664
EQA - Xpert Orthopedie Amsterdam;Denticien;59.559791;41.80436666666667
EQA - Xpert Orthopedie Amsterdam;Dermaclinic Utrecht;32.500063;29.549950000000003
EQA - Xpert Orthopedie Amsterdam;Doctors at soap;32.019287;28.51973333333333
EQA - Xpert Orthopedie Amsterdam;EQA - Velthuis Kliniek Amsterdam;0.0;0.0
EQA - Xpert Orthopedie Amsterdam;EQA - Xpert Clinic Hand Amsterdam;0.0;0.0
EQA - Xpert Orthopedie Amsterdam;EQA - Xpert Clinic Proctologie Amsterdam;0.0;0.0
EQA - Xpert Orthopedie Amsterdam;EQEI - Velthuis Kliniek Eindhoven;113.427507;78.22641666666667
EQA - Xpert Orthopedie Amsterdam;EQEI - Xpert Clinic Hand Eindhoven;113.427507;78.22641666666667
EQA - Xpert Orthopedie Amsterdam;EQEI - Xpert Clinic Proctologie Eindhoven;113.427507;78.22641666666667
EQA - Xpert Orthopedie Amsterdam;EQEI - Xpert Orthopedie Eindhoven;113.427507;78.22641666666667
EQA - Xpert Orthopedie Amsterdam;EQEI - Xpert Orthopedie Schijndel;89.544954;64.29401666666666
EQA - Xpert Orthopedie Amsterdam;EQEN - Velthuis Kliniek Enschede;148.40142;104.91908333333336
EQA - Xpert Orthopedie Amsterdam;EQEN - Xpert Clinic Hand Enschede;148.40142;104.91908333333336
EQA - Xpert Orthopedie Amsterdam;EQEN - Xpert Clinic Proctologie Enschede;148.40142;104.91908333333336
EQA - Xpert Orthopedie Amsterdam;EQR - Velthuis Kliniek Rotterdam;66.79907399999999;51.9779
EQA - Xpert Orthopedie Amsterdam;EQR - Xpert Clinic Hand Rotterdam;66.79907399999999;51.9779
EQA - Xpert Orthopedie Amsterdam;EQR - Xpert Clinic Proctologie Rotterdam;66.79907399999999;51.9779
EQA - Xpert Orthopedie Amsterdam;EQR - Xpert Orthopedie Rotterdam;66.79907399999999;51.9779
EQA - Xpert Orthopedie Amsterdam;EQRZD - Hand pols Rozendaal;92.090248;68.28685
EQA - Xpert Orthopedie Amsterdam;EQRZD - Orthopedie Rozendaal;92.090248;68.28685
EQA - Xpert Orthopedie Amsterdam;Equip Amsterdam;0.0;0.0
EQA - Xpert Orthopedie Amsterdam;Equipe Enschede;0.0;0.0
EQA - Xpert Orthopedie Amsterdam;EQV - Velthuis Kliniek Velp;92.090248;68.28685
EQA - Xpert Orthopedie Amsterdam;EQV - Xpert Clinic Hand Velp;92.904799;69.07101666666668
EQA - Xpert Orthopedie Amsterdam;EQV - Xpert Clinic Proctologie Velp;92.090248;68.28685
EQA - Xpert Orthopedie Amsterdam;EQZ - Xpert Clinic Oogzorg Zeist;44.667567000000005;31.94431666666667
EQA - Xpert Orthopedie Amsterdam;EQZW - Xpert Clinic Hand Zwolle;100.17672;73.42286666666668
EQA - Xpert Orthopedie Amsterdam;Esser Clinics;48.599076;39.4164
EQA - Xpert Orthopedie Amsterdam;Flex Clinics;25.485187000000003;18.203433333333333
EQA - Xpert Orthopedie Amsterdam;Haaglanden Clinics;60.576982;45.32775
EQA - Xpert Orthopedie Amsterdam;Kazem;19.330109;16.225533333333335
EQA - Xpert Orthopedie Amsterdam;KNO de Jong;25.83364;19.723650000000003
EQA - Xpert Orthopedie Amsterdam;Medcentric MWCZ;150.743281;113.61478333333334
EQA - Xpert Orthopedie Amsterdam;Medtronic;111.021927;78.15265
EQA - Xpert Orthopedie Amsterdam;Orthoparc Rozendaal;92.090248;68.28685
EQA - Xpert Orthopedie Amsterdam;Pro-Motion;77.91780499999999;59.09955
EQA - Xpert Orthopedie Amsterdam;Retina eye care;46.512793;33.84621666666666
EQEI - Velthuis Kliniek Eindhoven;De Meern;87.006824;63.24073333333333
EQEI - Velthuis Kliniek Eindhoven;Andros Clinics Rijswijk;122.113975;95.04495
EQEI - Velthuis Kliniek Eindhoven;Annadal kliniek;91.377828;67.48973333333333
EQEI - Velthuis Kliniek Eindhoven;Annadal kliniek Poli;91.377828;67.48973333333333
EQEI - Velthuis Kliniek Eindhoven;Annatommie Amstelveen;117.721681;81.58725
EQEI - Velthuis Kliniek Eindhoven;Annatommie Utrecht;85.61405;60.88343333333333
EQEI - Velthuis Kliniek Eindhoven;Arthrex;85.173871;60.490966666666665
EQEI - Velthuis Kliniek Eindhoven;Cosmed Bosch en Duin OK;95.385901;66.99855
EQEI - Velthuis Kliniek Eindhoven;Cosmed Bosch en Duin Poli;95.385901;66.99855
EQEI - Velthuis Kliniek Eindhoven;Denticien;122.974392;96.21513333333334
EQEI - Velthuis Kliniek Eindhoven;Dermaclinic Utrecht;89.184331;63.876783333333336
EQEI - Velthuis Kliniek Eindhoven;Doctors at soap;89.010422;65.23931666666667
EQEI - Velthuis Kliniek Eindhoven;EQA - Velthuis Kliniek Amsterdam;113.894948;78.09025
EQEI - Velthuis Kliniek Eindhoven;EQA - Xpert Clinic Hand Amsterdam;113.894948;78.09025
EQEI - Velthuis Kliniek Eindhoven;EQA - Xpert Clinic Proctologie Amsterdam;113.894948;78.09025
EQEI - Velthuis Kliniek Eindhoven;EQA - Xpert Orthopedie Amsterdam;113.894948;78.09025
EQEI - Velthuis Kliniek Eindhoven;EQEI - Xpert Clinic Hand Eindhoven;0.0;0.0
EQEI - Velthuis Kliniek Eindhoven;EQEI - Xpert Clinic Proctologie Eindhoven;0.0;0.0
EQEI - Velthuis Kliniek Eindhoven;EQEI - Xpert Orthopedie Eindhoven;0.0;0.0
EQEI - Velthuis Kliniek Eindhoven;EQEI - Xpert Orthopedie Schijndel;26.562382000000003;23.30695
EQEI - Velthuis Kliniek Eindhoven;EQEN - Velthuis Kliniek Enschede;173.94097;124.0855
EQEI - Velthuis Kliniek Eindhoven;EQEN - Xpert Clinic Hand Enschede;173.94097;124.0855
EQEI - Velthuis Kliniek Eindhoven;EQEN - Xpert Clinic Proctologie Enschede;173.94097;124.0855
EQEI - Velthuis Kliniek Eindhoven;EQR - Velthuis Kliniek Rotterdam;100.222722;75.40453333333333
EQEI - Velthuis Kliniek Eindhoven;EQR - Xpert Clinic Hand Rotterdam;100.222722;75.40453333333333
EQEI - Velthuis Kliniek Eindhoven;EQR - Xpert Clinic Proctologie Rotterdam;100.222722;75.40453333333333
EQEI - Velthuis Kliniek Eindhoven;EQR - Xpert Orthopedie Rotterdam;100.222722;75.40453333333333
EQEI - Velthuis Kliniek Eindhoven;EQRZD - Hand pols Rozendaal;90.550161;69.89625
EQEI - Velthuis Kliniek Eindhoven;EQRZD - Orthopedie Rozendaal;90.550161;69.89625
EQEI - Velthuis Kliniek Eindhoven;Equip Amsterdam;113.894948;78.09025
EQEI - Velthuis Kliniek Eindhoven;Equipe Enschede;113.894948;78.09025
EQEI - Velthuis Kliniek Eindhoven;EQV - Velthuis Kliniek Velp;90.550161;69.89625
EQEI - Velthuis Kliniek Eindhoven;EQV - Xpert Clinic Hand Velp;89.308799;68.21445
EQEI - Velthuis Kliniek Eindhoven;EQV - Xpert Clinic Proctologie Velp;90.550161;69.89625
EQEI - Velthuis Kliniek Eindhoven;EQZ - Xpert Clinic Oogzorg Zeist;94.643549;65.12988333333334
EQEI - Velthuis Kliniek Eindhoven;EQZW - Xpert Clinic Hand Zwolle;154.542421;107.43088333333334
EQEI - Velthuis Kliniek Eindhoven;Esser Clinics;114.380915;78.70336666666667
EQEI - Velthuis Kliniek Eindhoven;Flex Clinics;89.044434;63.24295
EQEI - Velthuis Kliniek Eindhoven;Haaglanden Clinics;128.947631;102.97778333333332
EQEI - Velthuis Kliniek Eindhoven;Kazem;123.016385;95.62766666666668
EQEI - Velthuis Kliniek Eindhoven;KNO de Jong;93.889367;66.05378333333333
EQEI - Velthuis Kliniek Eindhoven;Medcentric MWCZ;135.987032;93.95368333333332
EQEI - Velthuis Kliniek Eindhoven;Medtronic;4.020424;5.649633333333333
EQEI - Velthuis Kliniek Eindhoven;Orthoparc Rozendaal;90.550161;69.89625
EQEI - Velthuis Kliniek Eindhoven;Pro-Motion;89.94881;68.70108333333333
EQEI - Velthuis Kliniek Eindhoven;Retina eye care;92.577129;65.26683333333334
EQEI - Xpert Clinic Hand Eindhoven;De Meern;87.006824;63.24073333333333
EQEI - Xpert Clinic Hand Eindhoven;Andros Clinics Rijswijk;122.113975;95.04495
EQEI - Xpert Clinic Hand Eindhoven;Annadal kliniek;91.377828;67.48973333333333
EQEI - Xpert Clinic Hand Eindhoven;Annadal kliniek Poli;91.377828;67.48973333333333
EQEI - Xpert Clinic Hand Eindhoven;Annatommie Amstelveen;117.721681;81.58725
EQEI - Xpert Clinic Hand Eindhoven;Annatommie Utrecht;85.61405;60.88343333333333
EQEI - Xpert Clinic Hand Eindhoven;Arthrex;85.173871;60.490966666666665
EQEI - Xpert Clinic Hand Eindhoven;Cosmed Bosch en Duin OK;95.385901;66.99855
EQEI - Xpert Clinic Hand Eindhoven;Cosmed Bosch en Duin Poli;95.385901;66.99855
EQEI - Xpert Clinic Hand Eindhoven;Denticien;122.974392;96.21513333333334
EQEI - Xpert Clinic Hand Eindhoven;Dermaclinic Utrecht;89.184331;63.876783333333336
EQEI - Xpert Clinic Hand Eindhoven;Doctors at soap;89.010422;65.23931666666667
EQEI - Xpert Clinic Hand Eindhoven;EQA - Velthuis Kliniek Amsterdam;113.894948;78.09025
EQEI - Xpert Clinic Hand Eindhoven;EQA - Xpert Clinic Hand Amsterdam;113.894948;78.09025
EQEI - Xpert Clinic Hand Eindhoven;EQA - Xpert Clinic Proctologie Amsterdam;113.894948;78.09025
EQEI - Xpert Clinic Hand Eindhoven;EQA - Xpert Orthopedie Amsterdam;113.894948;78.09025
EQEI - Xpert Clinic Hand Eindhoven;EQEI - Velthuis Kliniek Eindhoven;0.0;0.0
EQEI - Xpert Clinic Hand Eindhoven;EQEI - Xpert Clinic Proctologie Eindhoven;0.0;0.0
EQEI - Xpert Clinic Hand Eindhoven;EQEI - Xpert Orthopedie Eindhoven;0.0;0.0
EQEI - Xpert Clinic Hand Eindhoven;EQEI - Xpert Orthopedie Schijndel;26.562382000000003;23.30695
EQEI - Xpert Clinic Hand Eindhoven;EQEN - Velthuis Kliniek Enschede;173.94097;124.0855
EQEI - Xpert Clinic Hand Eindhoven;EQEN - Xpert Clinic Hand Enschede;173.94097;124.0855
EQEI - Xpert Clinic Hand Eindhoven;EQEN - Xpert Clinic Proctologie Enschede;173.94097;124.0855
EQEI - Xpert Clinic Hand Eindhoven;EQR - Velthuis Kliniek Rotterdam;100.222722;75.40453333333333
EQEI - Xpert Clinic Hand Eindhoven;EQR - Xpert Clinic Hand Rotterdam;100.222722;75.40453333333333
EQEI - Xpert Clinic Hand Eindhoven;EQR - Xpert Clinic Proctologie Rotterdam;100.222722;75.40453333333333
EQEI - Xpert Clinic Hand Eindhoven;EQR - Xpert Orthopedie Rotterdam;100.222722;75.40453333333333
EQEI - Xpert Clinic Hand Eindhoven;EQRZD - Hand pols Rozendaal;90.550161;69.89625
EQEI - Xpert Clinic Hand Eindhoven;EQRZD - Orthopedie Rozendaal;90.550161;69.89625
EQEI - Xpert Clinic Hand Eindhoven;Equip Amsterdam;113.894948;78.09025
EQEI - Xpert Clinic Hand Eindhoven;Equipe Enschede;113.894948;78.09025
EQEI - Xpert Clinic Hand Eindhoven;EQV - Velthuis Kliniek Velp;90.550161;69.89625
EQEI - Xpert Clinic Hand Eindhoven;EQV - Xpert Clinic Hand Velp;89.308799;68.21445
EQEI - Xpert Clinic Hand Eindhoven;EQV - Xpert Clinic Proctologie Velp;90.550161;69.89625
EQEI - Xpert Clinic Hand Eindhoven;EQZ - Xpert Clinic Oogzorg Zeist;94.643549;65.12988333333334
EQEI - Xpert Clinic Hand Eindhoven;EQZW - Xpert Clinic Hand Zwolle;154.542421;107.43088333333334
EQEI - Xpert Clinic Hand Eindhoven;Esser Clinics;114.380915;78.70336666666667
EQEI - Xpert Clinic Hand Eindhoven;Flex Clinics;89.044434;63.24295
EQEI - Xpert Clinic Hand Eindhoven;Haaglanden Clinics;128.947631;102.97778333333332
EQEI - Xpert Clinic Hand Eindhoven;Kazem;123.016385;95.62766666666668
EQEI - Xpert Clinic Hand Eindhoven;KNO de Jong;93.889367;66.05378333333333
EQEI - Xpert Clinic Hand Eindhoven;Medcentric MWCZ;135.987032;93.95368333333332
EQEI - Xpert Clinic Hand Eindhoven;Medtronic;4.020424;5.649633333333333
EQEI - Xpert Clinic Hand Eindhoven;Orthoparc Rozendaal;90.550161;69.89625
EQEI - Xpert Clinic Hand Eindhoven;Pro-Motion;89.94881;68.70108333333333
EQEI - Xpert Clinic Hand Eindhoven;Retina eye care;92.577129;65.26683333333334
EQEI - Xpert Clinic Proctologie Eindhoven;De Meern;87.006824;63.24073333333333
EQEI - Xpert Clinic Proctologie Eindhoven;Andros Clinics Rijswijk;122.113975;95.04495
EQEI - Xpert Clinic Proctologie Eindhoven;Annadal kliniek;91.377828;67.48973333333333
EQEI - Xpert Clinic Proctologie Eindhoven;Annadal kliniek Poli;91.377828;67.48973333333333
EQEI - Xpert Clinic Proctologie Eindhoven;Annatommie Amstelveen;117.721681;81.58725
EQEI - Xpert Clinic Proctologie Eindhoven;Annatommie Utrecht;85.61405;60.88343333333333
EQEI - Xpert Clinic Proctologie Eindhoven;Arthrex;85.173871;60.490966666666665
EQEI - Xpert Clinic Proctologie Eindhoven;Cosmed Bosch en Duin OK;95.385901;66.99855
EQEI - Xpert Clinic Proctologie Eindhoven;Cosmed Bosch en Duin Poli;95.385901;66.99855
EQEI - Xpert Clinic Proctologie Eindhoven;Denticien;122.974392;96.21513333333334
EQEI - Xpert Clinic Proctologie Eindhoven;Dermaclinic Utrecht;89.184331;63.876783333333336
EQEI - Xpert Clinic Proctologie Eindhoven;Doctors at soap;89.010422;65.23931666666667
EQEI - Xpert Clinic Proctologie Eindhoven;EQA - Velthuis Kliniek Amsterdam;113.894948;78.09025
EQEI - Xpert Clinic Proctologie Eindhoven;EQA - Xpert Clinic Hand Amsterdam;113.894948;78.09025
EQEI - Xpert Clinic Proctologie Eindhoven;EQA - Xpert Clinic Proctologie Amsterdam;113.894948;78.09025
EQEI - Xpert Clinic Proctologie Eindhoven;EQA - Xpert Orthopedie Amsterdam;113.894948;78.09025
EQEI - Xpert Clinic Proctologie Eindhoven;EQEI - Velthuis Kliniek Eindhoven;0.0;0.0
EQEI - Xpert Clinic Proctologie Eindhoven;EQEI - Xpert Clinic Hand Eindhoven;0.0;0.0
EQEI - Xpert Clinic Proctologie Eindhoven;EQEI - Xpert Orthopedie Eindhoven;0.0;0.0
EQEI - Xpert Clinic Proctologie Eindhoven;EQEI - Xpert Orthopedie Schijndel;26.562382000000003;23.30695
EQEI - Xpert Clinic Proctologie Eindhoven;EQEN - Velthuis Kliniek Enschede;173.94097;124.0855
EQEI - Xpert Clinic Proctologie Eindhoven;EQEN - Xpert Clinic Hand Enschede;173.94097;124.0855
EQEI - Xpert Clinic Proctologie Eindhoven;EQEN - Xpert Clinic Proctologie Enschede;173.94097;124.0855
EQEI - Xpert Clinic Proctologie Eindhoven;EQR - Velthuis Kliniek Rotterdam;100.222722;75.40453333333333
EQEI - Xpert Clinic Proctologie Eindhoven;EQR - Xpert Clinic Hand Rotterdam;100.222722;75.40453333333333
EQEI - Xpert Clinic Proctologie Eindhoven;EQR - Xpert Clinic Proctologie Rotterdam;100.222722;75.40453333333333
EQEI - Xpert Clinic Proctologie Eindhoven;EQR - Xpert Orthopedie Rotterdam;100.222722;75.40453333333333
EQEI - Xpert Clinic Proctologie Eindhoven;EQRZD - Hand pols Rozendaal;90.550161;69.89625
EQEI - Xpert Clinic Proctologie Eindhoven;EQRZD - Orthopedie Rozendaal;90.550161;69.89625
EQEI - Xpert Clinic Proctologie Eindhoven;Equip Amsterdam;113.894948;78.09025
EQEI - Xpert Clinic Proctologie Eindhoven;Equipe Enschede;113.894948;78.09025
EQEI - Xpert Clinic Proctologie Eindhoven;EQV - Velthuis Kliniek Velp;90.550161;69.89625
EQEI - Xpert Clinic Proctologie Eindhoven;EQV - Xpert Clinic Hand Velp;89.308799;68.21445
EQEI - Xpert Clinic Proctologie Eindhoven;EQV - Xpert Clinic Proctologie Velp;90.550161;69.89625
EQEI - Xpert Clinic Proctologie Eindhoven;EQZ - Xpert Clinic Oogzorg Zeist;94.643549;65.12988333333334
EQEI - Xpert Clinic Proctologie Eindhoven;EQZW - Xpert Clinic Hand Zwolle;154.542421;107.43088333333334
EQEI - Xpert Clinic Proctologie Eindhoven;Esser Clinics;114.380915;78.70336666666667
EQEI - Xpert Clinic Proctologie Eindhoven;Flex Clinics;89.044434;63.24295
EQEI - Xpert Clinic Proctologie Eindhoven;Haaglanden Clinics;128.947631;102.97778333333332
EQEI - Xpert Clinic Proctologie Eindhoven;Kazem;123.016385;95.62766666666668
EQEI - Xpert Clinic Proctologie Eindhoven;KNO de Jong;93.889367;66.05378333333333
EQEI - Xpert Clinic Proctologie Eindhoven;Medcentric MWCZ;135.987032;93.95368333333332
EQEI - Xpert Clinic Proctologie Eindhoven;Medtronic;4.020424;5.649633333333333
EQEI - Xpert Clinic Proctologie Eindhoven;Orthoparc Rozendaal;90.550161;69.89625
EQEI - Xpert Clinic Proctologie Eindhoven;Pro-Motion;89.94881;68.70108333333333
EQEI - Xpert Clinic Proctologie Eindhoven;Retina eye care;92.577129;65.26683333333334
EQEI - Xpert Orthopedie Eindhoven;De Meern;87.006824;63.24073333333333
EQEI - Xpert Orthopedie Eindhoven;Andros Clinics Rijswijk;122.113975;95.04495
EQEI - Xpert Orthopedie Eindhoven;Annadal kliniek;91.377828;67.48973333333333
EQEI - Xpert Orthopedie Eindhoven;Annadal kliniek Poli;91.377828;67.48973333333333
EQEI - Xpert Orthopedie Eindhoven;Annatommie Amstelveen;117.721681;81.58725
EQEI - Xpert Orthopedie Eindhoven;Annatommie Utrecht;85.61405;60.88343333333333
EQEI - Xpert Orthopedie Eindhoven;Arthrex;85.173871;60.490966666666665
EQEI - Xpert Orthopedie Eindhoven;Cosmed Bosch en Duin OK;95.385901;66.99855
EQEI - Xpert Orthopedie Eindhoven;Cosmed Bosch en Duin Poli;95.385901;66.99855
EQEI - Xpert Orthopedie Eindhoven;Denticien;122.974392;96.21513333333334
EQEI - Xpert Orthopedie Eindhoven;Dermaclinic Utrecht;89.184331;63.876783333333336
EQEI - Xpert Orthopedie Eindhoven;Doctors at soap;89.010422;65.23931666666667
EQEI - Xpert Orthopedie Eindhoven;EQA - Velthuis Kliniek Amsterdam;113.894948;78.09025
EQEI - Xpert Orthopedie Eindhoven;EQA - Xpert Clinic Hand Amsterdam;113.894948;78.09025
EQEI - Xpert Orthopedie Eindhoven;EQA - Xpert Clinic Proctologie Amsterdam;113.894948;78.09025
EQEI - Xpert Orthopedie Eindhoven;EQA - Xpert Orthopedie Amsterdam;113.894948;78.09025
EQEI - Xpert Orthopedie Eindhoven;EQEI - Velthuis Kliniek Eindhoven;0.0;0.0
EQEI - Xpert Orthopedie Eindhoven;EQEI - Xpert Clinic Hand Eindhoven;0.0;0.0
EQEI - Xpert Orthopedie Eindhoven;EQEI - Xpert Clinic Proctologie Eindhoven;0.0;0.0
EQEI - Xpert Orthopedie Eindhoven;EQEI - Xpert Orthopedie Schijndel;26.562382000000003;23.30695
EQEI - Xpert Orthopedie Eindhoven;EQEN - Velthuis Kliniek Enschede;173.94097;124.0855
EQEI - Xpert Orthopedie Eindhoven;EQEN - Xpert Clinic Hand Enschede;173.94097;124.0855
EQEI - Xpert Orthopedie Eindhoven;EQEN - Xpert Clinic Proctologie Enschede;173.94097;124.0855
EQEI - Xpert Orthopedie Eindhoven;EQR - Velthuis Kliniek Rotterdam;100.222722;75.40453333333333
EQEI - Xpert Orthopedie Eindhoven;EQR - Xpert Clinic Hand Rotterdam;100.222722;75.40453333333333
EQEI - Xpert Orthopedie Eindhoven;EQR - Xpert Clinic Proctologie Rotterdam;100.222722;75.40453333333333
EQEI - Xpert Orthopedie Eindhoven;EQR - Xpert Orthopedie Rotterdam;100.222722;75.40453333333333
EQEI - Xpert Orthopedie Eindhoven;EQRZD - Hand pols Rozendaal;90.550161;69.89625
EQEI - Xpert Orthopedie Eindhoven;EQRZD - Orthopedie Rozendaal;90.550161;69.89625
EQEI - Xpert Orthopedie Eindhoven;Equip Amsterdam;113.894948;78.09025
EQEI - Xpert Orthopedie Eindhoven;Equipe Enschede;113.894948;78.09025
EQEI - Xpert Orthopedie Eindhoven;EQV - Velthuis Kliniek Velp;90.550161;69.89625
EQEI - Xpert Orthopedie Eindhoven;EQV - Xpert Clinic Hand Velp;89.308799;68.21445
EQEI - Xpert Orthopedie Eindhoven;EQV - Xpert Clinic Proctologie Velp;90.550161;69.89625
EQEI - Xpert Orthopedie Eindhoven;EQZ - Xpert Clinic Oogzorg Zeist;94.643549;65.12988333333334
EQEI - Xpert Orthopedie Eindhoven;EQZW - Xpert Clinic Hand Zwolle;154.542421;107.43088333333334
EQEI - Xpert Orthopedie Eindhoven;Esser Clinics;114.380915;78.70336666666667
EQEI - Xpert Orthopedie Eindhoven;Flex Clinics;89.044434;63.24295
EQEI - Xpert Orthopedie Eindhoven;Haaglanden Clinics;128.947631;102.97778333333332
EQEI - Xpert Orthopedie Eindhoven;Kazem;123.016385;95.62766666666668
EQEI - Xpert Orthopedie Eindhoven;KNO de Jong;93.889367;66.05378333333333
EQEI - Xpert Orthopedie Eindhoven;Medcentric MWCZ;135.987032;93.95368333333332
EQEI - Xpert Orthopedie Eindhoven;Medtronic;4.020424;5.649633333333333
EQEI - Xpert Orthopedie Eindhoven;Orthoparc Rozendaal;90.550161;69.89625
EQEI - Xpert Orthopedie Eindhoven;Pro-Motion;89.94881;68.70108333333333
EQEI - Xpert Orthopedie Eindhoven;Retina eye care;92.577129;65.26683333333334
EQEI - Xpert Orthopedie Schijndel;De Meern;63.431086;49.02516666666667
EQEI - Xpert Orthopedie Schijndel;Andros Clinics Rijswijk;110.039431;81.87676666666667
EQEI - Xpert Orthopedie Schijndel;Annadal kliniek;112.714861;83.92446666666666
EQEI - Xpert Orthopedie Schijndel;Annadal kliniek Poli;112.714861;83.92446666666666
EQEI - Xpert Orthopedie Schijndel;Annatommie Amstelveen;94.145943;67.37168333333334
EQEI - Xpert Orthopedie Schijndel;Annatommie Utrecht;62.038312;46.66786666666667
EQEI - Xpert Orthopedie Schijndel;Arthrex;61.598133;46.2754
EQEI - Xpert Orthopedie Schijndel;Cosmed Bosch en Duin OK;71.810163;52.78298333333333
EQEI - Xpert Orthopedie Schijndel;Cosmed Bosch en Duin Poli;71.810163;52.78298333333333
EQEI - Xpert Orthopedie Schijndel;Denticien;110.899847;83.04695
EQEI - Xpert Orthopedie Schijndel;Dermaclinic Utrecht;65.608592;49.66121666666666
EQEI - Xpert Orthopedie Schijndel;Doctors at soap;65.434684;51.02375
EQEI - Xpert Orthopedie Schijndel;EQA - Velthuis Kliniek Amsterdam;90.31921;63.87468333333334
EQEI - Xpert Orthopedie Schijndel;EQA - Xpert Clinic Hand Amsterdam;90.31921;63.87468333333334
EQEI - Xpert Orthopedie Schijndel;EQA - Xpert Clinic Proctologie Amsterdam;90.31921;63.87468333333334
EQEI - Xpert Orthopedie Schijndel;EQA - Xpert Orthopedie Amsterdam;90.31921;63.87468333333334
EQEI - Xpert Orthopedie Schijndel;EQEI - Velthuis Kliniek Eindhoven;26.781584;23.46581666666667
EQEI - Xpert Orthopedie Schijndel;EQEI - Xpert Clinic Hand Eindhoven;26.781584;23.46581666666667
EQEI - Xpert Orthopedie Schijndel;EQEI - Xpert Clinic Proctologie Eindhoven;26.781584;23.46581666666667
EQEI - Xpert Orthopedie Schijndel;EQEI - Xpert Orthopedie Eindhoven;26.781584;23.46581666666667
EQEI - Xpert Orthopedie Schijndel;EQEN - Velthuis Kliniek Enschede;150.774276;115.13795
EQEI - Xpert Orthopedie Schijndel;EQEN - Xpert Clinic Hand Enschede;150.774276;115.13795
EQEI - Xpert Orthopedie Schijndel;EQEN - Xpert Clinic Proctologie Enschede;150.774276;115.13795
EQEI - Xpert Orthopedie Schijndel;EQR - Velthuis Kliniek Rotterdam;88.148178;62.23635
EQEI - Xpert Orthopedie Schijndel;EQR - Xpert Clinic Hand Rotterdam;88.148178;62.23635
EQEI - Xpert Orthopedie Schijndel;EQR - Xpert Clinic Proctologie Rotterdam;88.148178;62.23635
EQEI - Xpert Orthopedie Schijndel;EQR - Xpert Orthopedie Rotterdam;88.148178;62.23635
EQEI - Xpert Orthopedie Schijndel;EQRZD - Hand pols Rozendaal;67.383466;60.9487
EQEI - Xpert Orthopedie Schijndel;EQRZD - Orthopedie Rozendaal;67.383466;60.9487
EQEI - Xpert Orthopedie Schijndel;Equip Amsterdam;90.31921;63.87468333333334
EQEI - Xpert Orthopedie Schijndel;Equipe Enschede;90.31921;63.87468333333334
EQEI - Xpert Orthopedie Schijndel;EQV - Velthuis Kliniek Velp;67.383466;60.9487
EQEI - Xpert Orthopedie Schijndel;EQV - Xpert Clinic Hand Velp;66.142105;59.2669
EQEI - Xpert Orthopedie Schijndel;EQV - Xpert Clinic Proctologie Velp;67.383466;60.9487
EQEI - Xpert Orthopedie Schijndel;EQZ - Xpert Clinic Oogzorg Zeist;71.067811;50.91431666666666
EQEI - Xpert Orthopedie Schijndel;EQZW - Xpert Clinic Hand Zwolle;131.375727;98.48333333333332
EQEI - Xpert Orthopedie Schijndel;Esser Clinics;90.805177;64.48780000000001
EQEI - Xpert Orthopedie Schijndel;Flex Clinics;65.46869600000001;49.02738333333333
EQEI - Xpert Orthopedie Schijndel;Haaglanden Clinics;118.745642;85.21281666666667
EQEI - Xpert Orthopedie Schijndel;Kazem;99.440647;81.4121
EQEI - Xpert Orthopedie Schijndel;KNO de Jong;70.313629;51.83821666666667
EQEI - Xpert Orthopedie Schijndel;Medcentric MWCZ;134.804601;101.09908333333333
EQEI - Xpert Orthopedie Schijndel;Medtronic;23.857584;20.43443333333333
